68.183.154.2"-"01/Feb/2019:00:01:25 +0100"GET / HTTP/1.0"200"48333"-"Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)
157.55.39.51"-"08/Feb/2019:11:50:43 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7230"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
145.237.2.215"-"08/Feb/2019:11:51:02 +0100"GET /post/czy-powolanie-sie-na-prostytucje-uchroni-przed-opodatkowaniem-dochodow-nieujawnionych HTTP/1.1"200"7548"https://www.google.pl/"Mozilla/5.0 (Windows NT 6.3; rv:65.0) Gecko/20100101 Firefox/65.0
145.237.2.212"-"08/Feb/2019:11:51:55 +0100"GET /post/egzekucje-skarzy-sie-wnoszac-zarzuty-na-podstawie-tytulu-wykonawczego HTTP/1.1"200"7534"-"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
18.236.221.49"-"08/Feb/2019:11:52:15 +0100"GET /post/czy-powolanie-sie-na-prostytucje-uchroni-przed-opodatkowaniem-dochodow-nieujawnionych HTTP/1.1"200"39786"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
54.202.20.117"-"08/Feb/2019:11:52:33 +0100"GET /post/egzekucje-skarzy-sie-wnoszac-zarzuty-na-podstawie-tytulu-wykonawczego HTTP/1.1"200"39332"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
66.249.81.47"-"08/Feb/2019:11:54:31 +0100"GET /post/kto-po-wejsciu-w-zycie-ustawy-o-kas-bedzie-rozpatrywal-twoja-sprawe HTTP/1.1"200"9274"http://www.walkazfiskusem.pl/post/zakonczenie-dzialalnosci-bloga"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36
145.237.2.215"-"08/Feb/2019:11:54:50 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.3; rv:65.0) Gecko/20100101 Firefox/65.0
66.249.81.49"-"08/Feb/2019:11:54:54 +0100"GET /post/przegapienie-terminu-na-wniesienie-zarzutow HTTP/1.1"200"7423"http://www.walkazfiskusem.pl/post/zakonczenie-dzialalnosci-bloga"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36
46.134.172.13"-"08/Feb/2019:12:47:08 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7228"https://www.google.com/"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1
83.20.66.45"-"08/Feb/2019:13:09:13 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7938"https://www.google.com/"Mozilla/5.0 (Linux; Android 4.4.2; GT-N8010) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Safari/537.36
40.77.167.101"-"08/Feb/2019:13:53:13 +0100"GET /post/czy-urzad-moze-zadac-dokumentow-poza-zakresem-kontroli HTTP/1.1"200"7135"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
144.76.91.79"-"08/Feb/2019:13:54:54 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
144.76.91.79"-"08/Feb/2019:13:54:55 +0100"GET /tags/co%20grozi%20za%20handel%20podr%C3%B3bkami HTTP/1.1"200"36257"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
144.76.91.79"-"08/Feb/2019:13:54:57 +0100"GET /tags/co%20grozi%20za%20sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
144.76.91.79"-"08/Feb/2019:13:54:58 +0100"GET /tags/handel%20podr%C3%B3bkami HTTP/1.1"200"6312"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
144.76.91.79"-"08/Feb/2019:13:55:00 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
144.76.91.79"-"08/Feb/2019:13:55:02 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek%20z%20chin HTTP/1.1"200"6317"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
180.76.15.147"-"08/Feb/2019:13:55:08 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
180.76.15.33"-"08/Feb/2019:13:55:08 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
109.105.237.75"-"08/Feb/2019:14:17:28 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7348"https://www.google.com/"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
40.77.167.37"-"08/Feb/2019:14:26:15 +0100"GET /post/odpowiedzialnosc-zarzadu-kiedy-skarbowka-ma-prawo-uznac-ze-egzekucja-z-majatku-spolki-z-oo-jest-bezskuteczna HTTP/1.1"200"7616"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.17"-"08/Feb/2019:14:27:48 +0100"GET /post/zobowiazanego-trzeba-zawiadomic-jednoczesnie-z-dokonaniem-zajecia HTTP/1.1"200"6806"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
145.237.2.216"-"08/Feb/2019:14:40:22 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7938"https://www.google.com/"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
34.214.101.254"-"08/Feb/2019:14:42:23 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"40716"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
40.77.167.37"-"08/Feb/2019:15:13:39 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
185.28.248.85"-"08/Feb/2019:15:29:17 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7643"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
54.36.150.73"-"08/Feb/2019:15:50:49 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
54.36.149.9"-"08/Feb/2019:15:50:50 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8025"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
23.103.64.39"-"08/Feb/2019:15:51:02 +0100"GET /post/split-payment-czy-rachunek-vat-trzeba-zglosic-fiskusowi HTTP/1.1"200"7508"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
216.244.66.250"-"08/Feb/2019:15:59:22 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
89.72.184.149"-"08/Feb/2019:16:00:06 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.1"200"8178"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
216.244.66.250"-"08/Feb/2019:16:07:27 +0100"GET /post/od-1-czerwca-skarga-na-interpretacje-indywidualna-bezposrednio-do-sadu HTTP/1.1"200"38454"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
84.10.36.54"-"08/Feb/2019:16:56:43 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"11274"https://www.google.pl/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
84.10.36.54"-"08/Feb/2019:16:58:04 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
89.72.184.149"-"08/Feb/2019:17:03:48 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.1"200"8182"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
217.97.85.163"-"08/Feb/2019:17:36:42 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7226"https://www.google.com/"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1
216.244.66.250"-"08/Feb/2019:17:39:03 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
54.36.148.123"-"08/Feb/2019:17:44:35 +0100"GET /tags/Doradca%20podatkowy HTTP/1.1"200"8859"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
216.244.66.250"-"08/Feb/2019:18:10:17 +0100"GET /tags/Egzekucja%20administracyjna?page=1 HTTP/1.1"200"44446"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.46"-"08/Feb/2019:18:10:23 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.44"-"08/Feb/2019:18:10:25 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46.229.168.135"-"08/Feb/2019:18:17:01 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.131"-"08/Feb/2019:18:17:02 +0100"GET /tags/Inne HTTP/1.1"200"6386"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
8.38.89.8"-"08/Feb/2019:18:38:26 +0100"GET /index.php/admin/ HTTP/1.1"404"5183"http://walkazfiskusem.pl/index.php/admin/"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0
8.38.89.8"-"08/Feb/2019:18:38:27 +0100"GET /downloader/ HTTP/1.1"404"5181"http://walkazfiskusem.pl/downloader/"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0
8.38.89.8"-"08/Feb/2019:18:38:27 +0100"GET /rss/catalog/notifystock/ HTTP/1.1"404"5190"http://walkazfiskusem.pl/rss/catalog/notifystock/"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0
31.183.189.69"-"08/Feb/2019:18:46:50 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
54.165.59.7"-"08/Feb/2019:19:06:21 +0100"GET /robots.txt HTTP/1.0"404"32907"-"ia_archiver
54.165.59.7"-"08/Feb/2019:19:06:21 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.0"200"42296"-"ia_archiver
207.46.13.127"-"08/Feb/2019:19:07:33 +0100"GET /tags/czas%20trwania%20kontroli HTTP/1.1"200"6087"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
46.229.168.130"-"08/Feb/2019:19:10:28 +0100"GET /post/mozliwosc-zwrotu-nienaleznie-pobranego-podatku-od-stypendiow-z-urzedu-pracy HTTP/1.1"200"6668"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
216.244.66.250"-"08/Feb/2019:19:19:18 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
46.229.168.149"-"08/Feb/2019:19:29:30 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.134"-"08/Feb/2019:19:29:30 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"11281"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
216.244.66.250"-"08/Feb/2019:19:39:59 +0100"GET /?page=7 HTTP/1.1"200"45135"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
37.187.134.60"-"08/Feb/2019:19:50:55 +0100"GET /post/kiedy-czlonek-zarzadu-odpowie-za-zobowiazania-podatkowe-spolki-z-oo HTTP/1.1"200"7529"-"Mozilla/5.0 Firefox/26.0
216.244.66.250"-"08/Feb/2019:20:09:04 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
216.244.66.250"-"08/Feb/2019:20:35:09 +0100"GET /tags/Doradca%20podatkowy?page=1 HTTP/1.1"200"48478"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
157.55.39.24"-"08/Feb/2019:20:44:11 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
77.252.63.172"-"08/Feb/2019:20:46:28 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7349"https://www.google.com/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
77.252.63.172"-"08/Feb/2019:20:49:14 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
207.46.13.69"-"08/Feb/2019:21:17:18 +0100"GET /tags/Post%C4%99powanie%20dowodowe HTTP/1.1"200"8235"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
54.36.148.230"-"08/Feb/2019:21:22:04 +0100"GET /post/kontrola-bez-zapowiedzi-juz-standard HTTP/1.1"200"7645"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
216.244.66.250"-"08/Feb/2019:21:45:30 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
216.244.66.250"-"08/Feb/2019:21:47:04 +0100"GET /post/zakonczenie-dzialalnosci-bloga HTTP/1.1"200"34583"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.48"-"08/Feb/2019:21:47:26 +0100"GET /post/kontrola-celno-skarbowa-kontrola-skarbowa-co-sie-zmienilo-po-wejsciu-kas HTTP/1.1"200"6036"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
5.173.233.72"-"08/Feb/2019:21:49:25 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9924"https://www.google.com/"Mozilla/5.0 (Linux; Android 6.0.1; Lenovo K53a48) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Mobile Safari/537.36
157.55.39.29"-"08/Feb/2019:21:55:53 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6700"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
216.244.66.250"-"08/Feb/2019:22:01:48 +0100"GET /?page=4 HTTP/1.1"200"43816"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
5.173.233.72"-"08/Feb/2019:22:01:56 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9926"https://www.google.com/"Mozilla/5.0 (Linux; Android 6.0.1; Lenovo K53a48) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Mobile Safari/537.36
40.77.167.151"-"08/Feb/2019:22:02:52 +0100"GET /post/mozliwosc-zwrotu-nienaleznie-pobranego-podatku-od-stypendiow-z-urzedu-pracy HTTP/1.1"200"6668"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
5.173.32.102"-"08/Feb/2019:22:03:57 +0100"GET /post/podatek-od-milosci-czyli-nie-uczcie-sie-prawa-podatkowego-z-komedii-romantycznych HTTP/1.1"200"8023"https://www.google.com/"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
5.173.233.72"-"08/Feb/2019:22:29:19 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9926"https://www.google.com/"Mozilla/5.0 (Linux; Android 6.0.1; Lenovo K53a48) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Mobile Safari/537.36
66.249.64.48"-"08/Feb/2019:22:59:17 +0100"GET /post/doradca-podatkowy-jako-zawod-zaufania-publicznego HTTP/1.1"200"7281"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
54.36.148.249"-"08/Feb/2019:23:04:50 +0100"GET /post/walka-z-fiskusem HTTP/1.1"200"6990"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
66.249.64.48"-"08/Feb/2019:23:27:39 +0100"GET /tags/Doradca%20podatkowy HTTP/1.1"200"8859"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.48"-"08/Feb/2019:23:56:15 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7939"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46.229.168.150"-"08/Feb/2019:23:56:16 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.152"-"08/Feb/2019:23:56:16 +0100"GET /tags/Wezwania HTTP/1.1"200"6582"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
66.249.64.44"-"09/Feb/2019:00:06:03 +0100"GET /tags/co%20grozi%20za%20sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
40.77.167.140"-"09/Feb/2019:00:08:11 +0100"GET /post/kontrola-celno-skarbowa-kontrola-skarbowa-co-sie-zmienilo-po-wejsciu-kas HTTP/1.1"200"6037"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
52.53.201.78"-"09/Feb/2019:00:08:31 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36
66.249.64.48"-"09/Feb/2019:00:16:10 +0100"GET /tags/przes%C5%82uchanie%20%C5%9Bwiadka%20urz%C4%85d%20skarbowy HTTP/1.1"200"6102"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.46"-"09/Feb/2019:00:46:37 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.44"-"09/Feb/2019:01:07:04 +0100"GET /post/kontrola-bez-zapowiedzi-juz-standard HTTP/1.1"200"7642"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46.229.168.136"-"09/Feb/2019:01:19:54 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.153"-"09/Feb/2019:01:19:55 +0100"GET /tags/wykre%C5%9Blenie%20hipoteki%20urz%C4%99du%20skarbowego?page=1 HTTP/1.1"200"6076"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
40.77.167.168"-"09/Feb/2019:01:29:02 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7644"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
89.234.68.83"-"09/Feb/2019:01:30:20 +0100"GET / HTTP/1.1"200"47047"-"Wget/1.17.1 (linux-gnu)
54.36.149.43"-"09/Feb/2019:01:46:43 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7229"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
216.244.66.250"-"09/Feb/2019:01:49:18 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.44"-"09/Feb/2019:01:50:23 +0100"GET /lxycchfhzo.html HTTP/1.1"404"5186"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
207.46.13.129"-"09/Feb/2019:02:15:35 +0100"GET /?page=4 HTTP/1.1"200"7953"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
95.174.56.193"-"09/Feb/2019:02:15:58 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7641"http://www.google.com/"Mozilla/5.0 (Linux; Android 6.0; EVA-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36
54.36.149.65"-"09/Feb/2019:02:24:06 +0100"GET /tags/Dochody%20nieujawnione HTTP/1.1"200"7920"-"Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
66.249.64.46"-"09/Feb/2019:02:27:15 +0100"GET /kontakt HTTP/1.1"200"5390"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
40.77.167.219"-"09/Feb/2019:02:47:41 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
66.249.64.46"-"09/Feb/2019:02:57:15 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7643"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
3.94.91.116"-"09/Feb/2019:03:08:49 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (Windows NT 6.1; MNCache; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0
216.244.66.250"-"09/Feb/2019:03:26:22 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.48"-"09/Feb/2019:03:28:48 +0100"GET /tags/Doradztwo%20podatkowe HTTP/1.1"200"7873"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.46"-"09/Feb/2019:03:47:27 +0100"GET /tags/recenzje%20i%20relacje HTTP/1.1"200"6102"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
216.244.66.250"-"09/Feb/2019:03:47:57 +0100"GET /?page=3 HTTP/1.1"200"44086"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.48"-"09/Feb/2019:04:07:23 +0100"GET /post/ile-trwa-kontrola-podatkowa-przedsiebiorcy HTTP/1.1"200"8275"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
207.46.13.165"-"09/Feb/2019:04:15:11 +0100"GET /tags/KAS HTTP/1.1"200"7879"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:15 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7228"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:16 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.1"200"8179"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:16 +0100"GET /tags/kontrola%20podatkowa HTTP/1.1"200"7748"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:16 +0100"GET /tags/recenzje%20i%20relacje HTTP/1.1"200"6102"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:16 +0100"GET /tags/Wezwania HTTP/1.1"200"6582"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:16 +0100"GET /tags/VAT HTTP/1.1"200"6627"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.2"-"09/Feb/2019:04:15:17 +0100"GET /tags/Inne HTTP/1.1"200"6386"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
